WPID,gene_id,edge_id
WP5434,694289,7706
WP5434,119871896,7721
WP5434,111770249,7720
WP5434,3280,7719
WP4718,2182,750
WP4946,7515,751
WP4204,6605,752
WP4830,5076,753
WP4946,7374,754
WP428,2239,755
WP4718,2222,756
WP5434,100426406,7712
WP4830,51668,757
WP5434,2944,7711
WP4204,6604,758
WP5434,2946,7714
WP428,51701,759
WP5434,700053,7713
WP5434,100081083,7716
WP5434,100069015,7715
WP5434,707140,7718
WP5434,119865321,7717
WP5434,3444,7730
WP5434,100052489,7732
WP5434,3454,7731
WP4946,4436,760
WP4204,6598,761
WP4830,11020,762
WP428,57680,763
WP428,4776,764
WP4946,11201,765
WP3933,9468,766
WP428,64840,767
WP5434,100074892,7723
WP4946,4350,768
WP5434,388585,7722
WP4830,6299,769
WP5434,3082,7725
WP5434,100525120,7724
WP5434,100076224,7727
WP5434,3162,7726
WP5434,7184,7729
WP5434,397191,7728
WP5434,3480,7741
WP5434,397350,7740
WP5434,484828,7743
WP5434,100271900,7742
WP4830,2138,770
WP428,6422,771
WP428,27121,772
WP4718,6713,773
WP4946,3978,774
WP4815,23553,775
WP428,6424,776
WP428,5532,777
WP4720,1562,778
WP5434,100856468,7734
WP4204,6603,779
WP5434,100533555,7733
WP5434,100152238,7736
WP5434,3455,7735
WP5434,3460,7738
WP5434,3459,7737
WP5434,100077556,7739
WP5434,399522,7750
WP5434,3572,7752
WP5434,100037294,7751
WP5434,3574,7754
WP5434,397253,7753
WP4815,4669,780
WP4946,55247,781
WP4718,6309,782
WP3933,1119,783
WP4718,4598,784
WP4718,3157,785
WP4718,3156,786
WP4946,4437,787
WP4946,4968,788
WP4815,3373,789
WP5434,3595,7745
WP5434,3594,7744
WP5434,3601,7747
WP5434,397178,7746
WP5434,3570,7749
WP5434,3563,7748
WP5434,114815046,7761
WP5434,101749783,7760
WP4142,56848,5100
WP5434,100080433,7763
WP3863,5588,5101
WP5434,3674,7762
WP2267,4905,5102
WP5434,100084421,7765
WP2267,57084,5103
WP5434,3675,7764
WP4946,2956,790
WP4718,1718,791
WP4204,8289,792
WP4718,6785,793
WP428,27130,794
WP4718,10965,795
WP4718,83401,796
WP428,6425,797
WP4718,39,798
WP428,5533,799
WP5434,100076348,7756
WP5434,3575,7755
WP5434,397483,7758
WP5434,100857227,7757
WP5434,3673,7759
WP5434,3718,7770
WP5434,9817,7772
WP4142,2583,5110
WP5434,100136900,7771
WP2267,6581,5111
WP5434,3815,7774
WP2267,774,5112
WP5434,100075317,7773
WP4142,8706,5113
WP5434,4254,7776
WP4142,8877,5114
WP5434,397509,7775
WP2849,4066,5104
WP5434,182,7767
WP2267,8775,5105
WP5434,100156773,7766
WP2267,6532,5106
WP5434,100518649,7769
WP2267,81539,5107
WP5434,100085612,7768
WP2267,2054,5108
WP2849,3552,5109
WP5434,100079917,7781
WP5434,100059860,7780
WP254,4049,5120
WP5434,284217,7783
WP3617,7412,5121
WP5434,102156629,7782
WP229,8824,5122
WP5434,421709,7785
WP229,9429,5123
WP5434,100683420,7784
WP4142,8879,5124
WP5434,100074317,7787
WP4142,2531,5125
WP5434,3908,7786
WP3679,885,5115
WP5434,100518251,7778
WP3863,84433,5116
WP5434,100085430,7777
WP229,1066,5117
WP3617,3383,5118
WP5434,3845,7779
WP3617,3552,5119
WP5434,3909,7792
WP4142,166929,5130
WP5434,791238,7791
WP4142,64781,5131
WP5434,421749,7794
WP4142,81537,5132
WP5434,100074197,7793
WP2849,51176,5133
WP5434,100079022,7796
WP2849,3674,5134
WP5434,3910,7795
WP3863,920,5135
WP5434,442953,7798
WP3863,2534,5136
WP5434,428268,7797
WP5434,480173,7790
WP4142,7357,5126
WP5434,428524,7789
WP4142,7368,5127
WP5434,100511642,7788
WP4142,204219,5128
WP4142,130367,5129
WP2849,4773,5140
WP3863,4773,5141
WP2267,1759,5142
WP2849,1440,5143
WP3676,2549,5144
WP2849,7173,5145
WP2849,7852,5146
WP2267,1211,5147
WP3676,9846,5137
WP2849,4254,5138
WP5434,3914,7799
WP3863,5788,5139
WP2849,6776,5151
WP3679,2770,5152
WP2849,2056,5153
WP3676,3845,5154
WP2849,91,5155
WP4331,7043,16400
WP2267,1213,5156
WP3676,4915,5157
WP3679,3708,5158
WP3863,6237,5150
WP4767,5605,16409
WP3676,5335,5148
WP2431,1948,16404
WP3863,5335,5149
WP2431,1017,16403
WP3844,5290,16402
WP4331,4093,16401
WP4767,7067,16408
WP4767,650,16407
WP2431,3553,16406
WP4767,652,16405
WP3863,4690,5162
WP3676,107,5163
WP3863,915,5164
WP2849,2815,5165
WP3676,2902,5166
WP3676,2885,5167
WP3863,2885,5168
WP3679,23236,5169
WP3863,925,5160
WP3676,673,5161
WP3863,5163,5159
WP3617,4312,5173
WP3617,4314,5174
WP3617,4791,5175
WP229,54658,5176
WP3617,5743,5177
WP3617,5966,5178
WP254,5970,5179
WP229,10599,5170
WP3617,2920,5171
WP254,3480,5172
WP5385,4092,5184
WP5385,3845,5185
WP5385,5154,5186
WP5385,3480,5187
WP5385,673,5188
WP5385,2321,5189
WP3617,5970,5180
WP3617,5971,5181
WP254,7185,5182
WP254,7186,5183
WP2267,163,5195
WP2267,6570,5196
WP2267,1175,5197
WP2267,10059,5198
WP2267,112755,5199
WP2849,7148,5190
WP5385,7046,5191
WP5385,5228,5192
WP5385,200186,5193
WP5385,11186,5194
WP712,596,16473
WP712,5601,16472
WP712,5290,16471
WP712,4790,16470
WP5078,2277,16477
WP5078,3965,16476
WP712,8517,16475
WP712,6667,16474
WP481,5563,28459
WP481,53358,28457
WP481,5562,28458
WP481,5289,28451
WP481,5291,28452
WP481,5288,28450
WP481,5295,28455
WP481,5296,28456
WP481,5293,28453
WP481,5294,28454
WP5078,3569,16479
WP4853,9415,16478
WP5078,3620,16484
WP5078,940,16483
WP5078,7043,16482
WP4686,1738,16481
WP5078,3586,16488
WP4331,4790,16487
WP5078,3958,16486
WP5078,7422,16485
WP481,5600,28468
WP481,5601,28469
WP5078,3956,16480
WP481,5594,28462
WP481,5595,28463
WP481,5578,28460
WP481,5579,28461
WP481,5598,28466
WP481,5599,28467
WP481,5596,28464
WP481,5597,28465
WP4686,38,16489
WP5036,5781,16451
WP3844,8408,16450
WP4767,6300,16455
WP5036,6667,16454
WP4767,5600,16453
WP5142,3932,16452
WP325,4023,28437
WP481,4214,28438
WP481,3667,28435
WP481,3725,28436
WP481,4215,28439
WP481,30849,28430
WP2406,3630,28433
WP481,3643,28434
WP481,3265,28431
WP481,3551,28432
WP712,1385,16459
WP712,1147,16458
WP3844,4893,16457
WP5142,801,16456
WP712,207,16462
WP712,2002,16461
WP712,1432,16460
WP712,2792,16466
WP712,2782,16465
WP712,2353,16464
WP712,2099,16463
WP481,5211,28448
WP481,5286,28449
WP481,50488,28446
WP481,5170,28447
WP481,4216,28440
WP481,4217,28441
WP481,4296,28444
WP2858,4609,28445
WP481,4293,28442
WP481,4294,28443
WP2249,407024,16469
WP712,3725,16468
WP712,3551,16467
WP2431,2697,16433
WP3844,2308,16432
WP4853,3992,16431
WP2431,1956,16430
WP481,2002,28415
WP481,207,28416
WP481,1977,28413
WP516,1977,28414
WP481,2309,28419
WP481,208,28417
WP481,2308,28418
WP481,1432,28411
WP516,1839,28412
WP481,1398,28410
WP4767,5603,16437
WP5446,2776,16436
WP2431,5578,16435
WP5408,2911,16434
WP2431,836,16439
WP2431,2919,16438
WP3844,253260,16440
WP712,5604,16444
WP4767,5604,16443
WP3844,64223,16442
WP5036,1278,16441
WP481,2889,28426
WP481,2931,28427
WP481,25759,28424
WP481,27330,28425
WP481,2932,28428
WP481,2997,28429
WP481,2353,28422
WP481,23624,28423
WP481,2319,28420
WP481,23433,28421
WP3844,3265,16448
WP4331,4086,16447
WP2431,983,16446
WP2431,3576,16445
WP3844,9776,16449
WP2431,3958,16411
WP5036,3727,16410
WP2431,1019,16415
WP5408,5894,16414
WP5036,5894,16413
WP4767,5894,16412
WP2249,4609,16419
WP2431,7099,16418
WP2431,3569,16417
WP2431,5879,16416
WP2431,5530,16422
WP5142,5530,16421
WP2431,4609,16420
WP481,10211,28404
WP481,10487,28405
WP2858,4771,28402
WP2858,9687,28403
WP481,11184,28408
WP481,1326,28409
WP481,10746,28406
WP481,11183,28407
WP2406,1482,28400
WP4842,5600,28401
WP5036,4089,16426
WP3844,57521,16425
WP2431,7157,16424
WP2249,7157,16423
WP3844,5295,16429
WP4331,207,16428
WP3844,207,16427
WP4946,27434,800
WP4946,23583,801
WP3929,2868,802
WP3929,1236,803
WP4815,3425,804
WP4204,6597,805
WP4946,8930,806
WP3929,6370,807
WP4718,7376,808
WP4718,51478,809
WP4946,7014,810
WP4946,4595,811
WP4204,5977,812
WP4718,3158,813
WP3933,10390,814
WP3929,1794,815
WP4946,2073,816
WP4815,2799,817
WP4946,51455,818
WP4946,7507,819
WP4316,87178,820
WP428,144165,821
WP4946,6996,822
WP4204,6601,823
WP4946,8451,824
WP428,85407,825
WP4815,2588,826
WP3929,6375,827
WP4718,3930,828
WP3933,55224,829
WP428,6423,830
WP428,85409,831
WP3929,9547,832
WP428,23500,833
WP3929,26230,834
WP4718,10682,835
WP4718,50814,836
WP4946,1069,837
WP428,9350,838
WP4718,7108,839
WP5434,9170,7808
WP5434,100038015,7807
WP5434,100113360,7809
WP4946,64421,840
WP4718,9453,841
WP4946,252969,842
WP428,27123,843
WP428,11197,844
WP5434,100075439,7800
WP4946,8450,845
WP4718,9619,846
WP5434,417180,7802
WP4718,4047,847
WP5434,100157958,7801
WP3929,643,848
WP5434,10319,7804
WP4718,2224,849
WP5434,491290,7803
WP5434,1902,7806
WP5434,100077696,7805
WP5434,654328,7820
WP5434,10161,7819
WP4753,4331,28594
WP5434,57121,7818
WP5033,7185,28595
WP4838,111240474,28592
WP4720,284541,850
WP2858,2534,28593
WP428,57216,851
WP4842,2254,28598
WP4718,10654,852
WP4656,9738,28599
WP428,166336,853
WP2858,2263,28596
WP3929,1230,854
WP4842,2263,28597
WP428,59343,855
WP5434,114812808,7811
WP4830,10252,856
WP5434,23566,7810
WP428,64321,857
WP5434,100147585,7813
WP4830,64321,858
WP5434,2846,7812
WP4718,19,859
WP5434,102161415,7815
WP325,8694,28590
WP5434,100216171,7814
WP4838,111240474,28591
WP5434,418279,7817
WP5434,114807801,7816
WP5434,4855,7831
WP5434,4843,7830
WP5434,396859,7829
WP4815,138050,860
WP4946,27343,861
WP4718,4597,862
WP4718,8435,863
WP4946,1642,864
WP3929,1524,865
WP4946,2237,866
WP5434,4314,7822
WP428,80319,867
WP5434,4233,7821
WP4946,27301,868
WP5434,100516343,7824
WP4815,2990,869
WP5434,100084872,7823
WP5434,100153829,7826
WP5434,4780,7825
WP5434,100075386,7828
WP5434,4791,7827
WP5434,100519764,7840
WP5434,5155,7842
WP5434,5154,7841
WP4946,4255,870
WP3929,10663,871
WP3929,6363,872
WP4718,1717,873
WP4815,60495,874
WP4815,10855,875
WP428,81839,876
WP4204,6599,877
WP5434,610935,7833
WP3929,2829,878
WP5434,100077094,7832
WP3929,10803,879
WP5434,100154471,7835
WP5434,1728,7834
WP5434,4914,7837
WP5434,490404,7836
WP5434,7849,7839
WP5434,100092700,7838
WP5434,101886206,7851
WP5434,100152679,7850
WP5434,397671,7853
WP5434,23236,7852
WP4830,2303,880
WP4830,6664,881
WP428,56998,882
WP3929,1237,883
WP428,23401,884
WP4815,6448,885
WP3929,1233,886
WP3929,5613,887
WP3929,2826,888
WP5434,5156,7844
WP4830,6092,889
WP5434,100084432,7843
WP5434,697725,7846
WP5434,697002,7845
WP5434,5228,7848
WP5434,100156404,7847
WP5434,100078508,7849
WP5434,100085442,7860
WP5434,5582,7862
WP2267,6855,5200
WP5434,100518074,7861
WP2267,23025,5201
WP5434,5728,7864
WP2267,6812,5202
WP5434,423675,7863
WP428,147111,890
WP3929,6011,891
WP4720,8529,892
WP4720,66002,893
WP3929,2833,894
WP4946,79840,895
WP428,5535,896
WP4830,79633,897
WP4946,2547,898
WP4946,25788,899
WP5434,397652,7855
WP5434,5468,7854
WP5434,100623628,7857
WP5434,5566,7856
WP5434,5568,7859
WP5434,5567,7858
WP5434,100075904,7871
WP5434,5747,7870
WP2267,160,5210
WP5434,5898,7873
WP2267,594855,5211
WP5434,100622254,7872
WP3617,112398,5212
WP5434,478255,7875
WP254,27242,5213
WP5434,423290,7874
WP2267,440279,5203
WP5434,100625072,7866
WP2267,10814,5204
WP5434,100075455,7865
WP2267,291,5205
WP5434,5743,7868
WP3676,9456,5206
WP5434,5734,7867
WP2267,246213,5207
WP2267,2055,5208
WP5434,102167153,7869
WP2267,161,5209
WP5434,100511446,7880
WP5434,25780,7882
WP3617,6401,5220
WP5434,611329,7881
WP254,665,5221
WP5434,115727,7884
WP254,9169,5222
WP5434,100516199,7883
WP2267,8218,5223
WP5434,100516830,7886
WP3863,9402,5224
WP5434,100078239,7885
WP254,3002,5214
WP5434,797658,7877
WP254,3070,5215
WP5434,10125,7876
WP254,3481,5216
WP5434,100080124,7879
WP254,3660,5217
WP5434,10235,7878
WP254,3662,5218
WP254,5551,5219
WP5434,100521638,7891
WP5434,100150414,7890
WP254,3664,5230
WP5434,83593,7893
WP2943,6935,5231
WP5434,607454,7892
WP254,7161,5232
WP5434,6500,7895
WP254,8626,5233
WP5434,5970,7894
WP2849,4582,5234
WP5434,100073364,7897
WP5385,8788,5235
WP5434,4087,7896
WP2849,2623,5225
WP5434,11186,7888
WP4142,2589,5226
WP5434,101750777,7887
WP2267,1173,5227
WP2267,6809,5228
WP5434,100092666,7889
WP3863,1605,5229
WP3679,952,5240
WP3863,3937,5241
WP2849,3757,5242
WP3863,10598,5243
WP2849,8780,5244
WP2849,10661,5245
WP3679,1268,5246
WP5385,2305,5236
WP5434,4088,7899
WP5385,339122,5237
WP5434,100155304,7898
WP4142,57452,5238
WP4142,256435,5239
WP3679,747,5250
WP2849,23650,5251
WP3863,8915,5252
WP2849,2313,5253
WP3863,29851,5254
WP2849,2993,5255
WP3863,10892,5256
WP2849,28,5257
WP2849,4601,5247
WP2849,4778,5248
WP2849,863,5249
WP2849,406915,5261
WP2849,406995,5262
WP2849,406942,5263
WP2849,407006,5264
WP2849,406950,5265
WP5408,116986,16510
WP2849,406919,5266
WP2849,406948,5267
WP254,407021,5268
WP2849,100422842,5260
WP3844,2887,16519
WP2849,10320,5258
WP4686,197322,16514
WP3863,11261,5259
WP5343,397349,16513
WP5343,825,16512
WP5408,50944,16511
WP2249,1021,16518
WP5446,6523,16517
WP5036,3589,16516
WP5408,1176,16515
WP254,3663,5272
WP229,590,5273
WP4142,8704,5274
WP481,8503,28509
WP2849,23541,5275
WP2849,5292,5276
WP5142,3164,16521
WP2849,947,5277
WP2249,1871,16520
WP2849,4261,5278
WP2849,79366,5279
WP481,7248,28503
WP481,7249,28504
WP481,6844,28501
WP481,6885,28502
WP481,8471,28507
WP481,8491,28508
WP229,1577,5270
WP481,7786,28505
WP254,3659,5271
WP2858,8345,28506
WP481,6722,28500
WP2849,407008,5269
WP5408,2915,16525
WP4767,3549,16524
WP5142,824,16523
WP4767,6662,16522
WP2249,406888,16529
WP2249,406885,16528
WP2249,406887,16527
WP4767,1267,16526
WP2849,80342,5283
WP2849,90485,5284
WP2817,9914,5285
WP4216,4436,5286
WP2813,6422,5287
WP4216,4437,5288
WP4216,2956,5289
WP2849,3663,5280
WP2849,399,5281
WP2849,55502,5282
WP4522,255738,5294
WP2813,9839,5295
WP4216,122011,5296
WP2817,1050,5297
WP2817,84876,5298
WP5323,1622,5299
WP4522,3949,5290
WP5323,348,5291
WP2813,249,5292
WP4522,19,5293
WP3844,7942,16509
WP5078,80380,16508
WP5078,7042,16503
WP5078,7424,16502
WP5078,7423,16501
WP5078,6387,16500
WP5408,85358,16507
WP5408,6457,16506
WP4571,27165,16505
WP5142,3065,16504
WP4767,8817,16594
WP4331,284,16593
WP5142,925,16592
WP3844,5163,16591
WP5446,6514,16598
WP5036,7048,16597
WP4767,5745,16596
WP4331,3815,16595
WP2333,2805,28578
WP481,2887,28579
WP5408,3708,16590
WP2858,407042,28572
WP4753,404672,28573
WP2858,56963,28570
WP2406,140885,28571
WP481,1958,28576
WP2333,2730,28577
WP481,11127,28574
WP2333,1786,28575
WP3844,4846,16599
WP325,8613,28589
WP481,5588,28583
WP325,56895,28584
WP481,5580,28581
WP481,5583,28582
WP325,84649,28587
WP325,8612,28588
WP2858,7343,28585
WP481,7494,28586
WP2333,4548,28580
WP4767,2254,16572
WP4331,182,16571
WP5142,4773,16570
WP5036,1490,16576
WP5446,2641,16575
WP5036,7046,16574
WP4331,7046,16573
WP2858,9924,28558
WP2406,2626,28559
WP5033,1235,28556
WP4842,6662,28557
WP2858,5236,28550
WP4753,9978,28551
WP2406,4633,28554
WP2858,5467,28555
WP2858,2737,28552
WP4656,51684,28553
WP5036,6237,16579
WP5142,5335,16578
WP4331,7852,16577
WP5036,2161,16583
WP4853,59272,16582
WP4331,54567,16581
WP4331,3791,16580
WP5036,3590,16587
WP5036,3572,16586
WP3844,3845,16585
WP4331,2048,16584
WP2858,3728,28569
WP4753,7508,28567
WP2858,2720,28568
WP2858,6386,28561
WP4842,50846,28562
WP4842,2626,28560
WP2858,91653,28565
WP2858,83439,28566
WP2406,91807,28563
WP2858,7226,28564
WP5036,185,16589
WP5408,1950,16588
WP4686,36,16550
WP5078,10666,16554
WP4686,549,16553
WP4686,4329,16552
WP4686,586,16551
WP4656,5147,28536
WP4656,284086,28537
WP4656,56623,28534
WP2406,7070,28535
WP2858,4061,28538
WP4656,129880,28539
WP4656,55212,28532
WP4656,585,28533
WP4656,583,28530
WP4656,403,28531
WP4686,27034,16558
WP4686,64087,16557
WP4686,56922,16556
WP4686,26275,16555
WP5408,8731,16559
WP4571,10165,16561
WP5408,8867,16560
WP4331,4254,16565
WP4331,2324,16564
WP5142,920,16563
WP5142,85450,16562
WP481,6236,28547
WP2858,50937,28548
WP2858,398,28545
WP325,10555,28546
WP2858,5362,28549
WP4656,91147,28540
WP2406,83881,28543
WP4656,51259,28544
WP4656,123016,28541
WP4656,582,28542
WP4331,5155,16569
WP4331,4854,16568
WP2249,998,16567
WP4767,2261,16566
WP2249,406893,16532
WP2249,406886,16531
WP2249,442892,16530
WP481,8986,28514
WP481,9020,28515
WP481,867,28512
WP481,868,28513
WP481,9175,28518
WP481,9252,28519
WP481,9021,28516
WP481,9064,28517
WP481,8651,28510
WP481,8660,28511
WP2249,407041,16536
WP2249,407042,16535
WP2249,406881,16534
WP2249,406890,16533
WP2249,406884,16539
WP2249,407040,16538
WP2249,407026,16537
WP4571,383,16543
WP4686,587,16542
WP5078,6367,16541
WP5036,50507,16540
WP4656,95681,28525
WP4656,22897,28526
WP4838,4217,28523
WP4656,6102,28524
WP4656,27241,28529
WP4656,27031,28527
WP4656,9731,28528
WP4838,796,28521
WP4838,836,28522
WP481,9448,28520
WP4686,594,16547
WP4718,54898,900
WP4686,593,16546
WP4204,8110,901
WP4686,1629,16545
WP428,5534,902
WP5078,383,16544
WP4946,2074,903
WP4204,2738,904
WP4946,5591,905
WP4686,11112,16549
WP428,283106,906
WP4686,3712,16548
WP4830,3975,907
WP428,10023,908
WP5152,10101,909
WP428,1454,910
WP4484,1493,911
WP5152,150274,912
WP5152,22,913
WP5152,2230,914
WP5152,2232,915
WP5152,23479,916
WP5152,2395,917
WP5152,26502,918
WP5417,3172,38096
WP5152,27247,919
WP5420,55972,38097
WP5420,51629,38098
WP5373,3381,38099
WP5417,10215,38090
WP5417,100133941,38091
WP5420,8604,38092
WP5420,124907837,38093
WP5420,124907837,38094
WP5420,10165,38095
WP5152,3313,920
WP5152,4682,921
WP428,4919,922
WP428,4920,923
WP5152,51218,924
WP5152,57128,925
WP428,6259,926
WP428,8061,927
WP428,83999,928
WP5152,9054,929
WP5420,50507,38085
WP5420,10243,38086
WP5420,57084,38087
WP5420,4552,38088
WP5417,6663,38089
WP5420,2905,38080
WP5420,116443,38081
WP5420,635,38082
WP5420,113235,38083
WP5420,4548,38084
WP5191,6011,26096
WP5199,9493,26095
WP5348,55343,26098
WP5348,930,26097
WP5200,79899,26099
WP4946,5893,930
WP4946,672,931
WP4946,2067,932
WP4946,4361,933
WP4718,10062,934
WP4532,140735,26090
WP4946,5981,935
WP4946,5982,936
WP4496,3557,26092
WP428,5601,937
WP4532,11020,26091
WP3929,9564,938
WP5273,7421,26094
WP4946,5888,939
WP4532,51668,26093
WP5420,2628,38074
WP5420,2346,38075
WP5420,5580,38076
WP5420,2912,38077
WP5420,2917,38078
WP5420,2914,38079
WP5420,2892,38070
WP5420,4524,38071
WP5420,2893,38072
WP5420,223,38073
WP5434,397340,7907
WP5434,6776,7906
WP5434,100630695,7909
WP5434,6777,7908
WP3929,5291,940
WP428,816,941
WP4946,5424,942
WP3929,10681,943
WP428,1459,944
WP428,815,945
WP5434,397260,7901
WP4718,6720,946
WP5434,100085963,7900
WP4204,2736,947
WP5434,397261,7903
WP4946,10714,948
WP5434,100736717,7902
WP3929,2782,949
WP5434,397550,7905
WP5434,6775,7904
WP366,1874,14096
WP5420,3355,38063
WP61,2273,14097
WP5420,6532,38064
WP1403,1374,14094
WP5420,6470,38065
WP366,150094,14095
WP5420,4988,38066
WP5373,7428,38067
WP5420,2915,38068
WP61,55851,14098
WP5420,2891,38069
WP366,5933,14099
WP366,998,14092
WP1403,55437,14093
WP5420,3352,38060
WP2289,9971,14090
WP5420,3354,38061
WP366,9972,14091
WP5420,6529,38062
WP5434,480045,7918
WP2889,952,26074
WP5434,424457,7917
WP5133,120227,26073
WP2203,64109,26076
WP5434,7175,7919
WP5090,9787,26075
WP3929,2932,950
WP5191,2475,26078
WP4946,79728,951
WP124,54575,26077
WP3929,5829,952
WP3929,3717,953
WP5200,2475,26079
WP4718,6319,954
WP5434,7015,7910
WP3929,5594,955
WP4946,5427,956
WP5434,396665,7912
WP3929,6655,957
WP5434,7046,7911
WP3929,4792,958
WP5434,7048,7914
WP2203,7292,26070
WP428,1457,959
WP5434,100038019,7913
WP5434,100520507,7916
WP5090,84612,26072
WP5434,100086042,7915
WP5090,732,26071
WP5166,1610,38052
WP5420,2752,38053
WP5420,2348,38054
WP5420,873,38055
WP5420,2566,38056
WP5420,6948,38057
WP5434,100521912,7930
WP5420,6530,38058
WP5420,1786,38059
WP5420,6649,38050
WP5420,4522,38051
WP5434,100091700,7929
WP4532,51143,26085
WP5434,80326,7928
WP125,2572,26084
WP5191,2358,26087
WP3929,3055,960
WP4532,1780,26086
WP3929,5595,961
WP4532,1778,26089
WP4946,4683,962
WP5348,81839,26088
WP3929,3551,963
WP3929,208,964
WP3929,5296,965
WP5434,417123,7921
WP3929,5294,966
WP5434,100627029,7920
WP4946,6119,967
WP5434,7185,7923
WP4946,5425,968
WP5434,700583,7922
WP4830,2625,969
WP5434,7186,7925
WP4532,8655,26081
WP5434,417287,7924
WP4532,1781,26080
WP5434,111773843,7927
WP4532,1783,26083
WP5434,100090678,7926
WP5348,9479,26082
WP366,7046,14074
WP5417,1267,38041
WP366,7048,14075
WP5417,6536,38042
WP61,6868,14072
WP5417,4155,38043
WP366,7015,14073
WP5417,151,38044
WP61,8454,14078
WP5417,4747,38045
WP366,8454,14079
WP5420,2918,38046
WP5434,100093588,7941
WP366,8021,14076
WP5420,2906,38047
WP5434,7476,7940
WP61,83464,14077
WP5420,116444,38048
WP2889,5333,26059
WP2289,6554,14070
WP366,6711,14071
WP5417,1464,38040
WP2197,2974,26052
WP5434,100153445,7939
WP2197,1889,26051
WP3929,6387,970
WP2203,2242,26054
WP428,5599,971
WP2197,55811,26053
WP428,22943,972
WP5090,5584,26056
WP4946,5889,973
WP2197,4513,26055
WP3929,4790,974
WP2203,7525,26058
WP4204,2735,975
WP2203,7006,26057
WP4946,5985,976
WP5434,101929777,7932
WP5420,6648,38049
WP3929,2784,977
WP5434,7481,7931
WP4946,2178,978
WP5434,100075238,7934
WP4946,10111,979
WP5434,101929777,7933
WP5434,100516268,7936
WP5434,54361,7935
WP5434,100075994,7938
WP2197,284485,26050
WP5434,81029,7937
WP366,8945,14085
WP5420,1559,38030
WP366,9146,14086
WP5417,51176,38031
WP2289,8714,14083
WP5417,6529,38032
WP366,8928,14084
WP5417,3763,38033
WP75,3444,7950
WP61,9794,14089
WP5373,176,38034
WP5417,9152,38035
WP75,3455,7952
WP61,9253,14087
WP5417,1000,38036
WP75,3454,7951
WP61,9612,14088
WP5373,3726,38037
WP2289,8647,14081
WP61,8650,14082
WP366,8554,14080
WP5110,1071,26063
WP3929,59345,980
WP176,2352,26062
WP4946,57599,981
WP5110,4035,26065
WP3929,6364,982
WP5110,337,26064
WP4946,56655,983
WP5110,3990,26067
WP4946,55120,984
WP5110,7436,26066
WP3929,6772,985
WP5090,2011,26069
WP3929,6654,986
WP5110,3931,26068
WP3929,10000,987
WP5434,7477,7943
WP5417,10243,38038
WP3929,8503,988
WP5434,100626947,7942
WP5417,361,38039
WP4946,6118,989
WP408,1728,7945
WP80,10161,7944
WP408,2729,7947
WP75,23533,7946
WP408,3162,7949
WP2197,1264,26061
WP80,2846,7948
WP2197,790,26060
WP408,6647,7961
WP75,6351,7960
WP5323,6646,5300
WP75,7098,7963
WP5323,100628166,5301
WP75,6696,7962
WP3929,2309,990
WP3929,5290,991
WP4946,51426,992
WP4830,652,993
WP3929,51764,994
WP3929,2791,995
WP3929,2792,996
WP3929,5880,997
WP3929,25759,998
WP75,3627,7954
WP428,4772,999
WP75,3456,7953
WP75,51311,7956
WP75,3929,7955
WP2596,6343,7958
WP408,54578,7957
WP75,6348,7959
WP4241,54583,7970
WP4241,112398,7972
WP5275,8540,5310
WP4241,253559,7971
WP5275,8443,5311
WP5434,485084,7974
WP4522,348,5312
WP5434,100682203,7973
WP5323,424424,5302
WP2596,7432,7965
WP5150,191,5303
WP75,7100,7964
WP5150,23382,5304
WP4595,4846,7967
WP5150,4143,5305
WP408,7498,7966
WP1528,4776,5306
WP4595,4843,7969
WP1528,5532,5307
WP4595,4842,7968
WP545,110384692,5308
WP545,110384692,5309
WP5434,54583,7981
WP5434,768374,7980
WP5275,10390,5320
WP5434,112398,7983
WP2817,51083,5321
WP5434,100064859,7982
WP4216,1026,5322
WP5434,10912,7985
WP5323,3949,5323
WP5434,797032,7984
WP5372,4137,5313
WP5434,100053393,7976
WP5235,6670,5314
WP5434,10297,7975
WP5275,25979,5315
WP5434,1496,7978
WP5323,255738,5316
WP5434,527492,7977
WP4627,51099,5317
WP5275,84188,5318
WP5434,488971,7979
WP5275,55711,5319
WP5434,100086373,7990
WP5434,5731,7992
WP4216,387,5330
WP5434,100515879,7991
WP5198,3566,5331
WP5434,6257,7994
WP2817,5241,5332
WP5434,100156801,7993
WP4216,2932,5333
WP5434,6258,7996
WP4216,581,5334
WP5434,445465,7995
WP5323,100683160,5324
WP5434,100621339,7987
WP5323,396801,5325
WP5434,3481,7986
WP4216,572,5326
WP5434,11040,7989
WP4216,578,5327
WP5434,711844,7988
WP2813,999,5328
WP4216,5601,5329
WP2817,3717,5340
WP4216,5594,5341
WP2817,7528,5342
WP4216,5595,5343
WP4216,8312,5344
WP5178,2821,5345
WP4216,332,5335
WP80,140,7998
WP2813,3655,5336
WP80,134,7997
WP2817,2099,5337
WP4216,7042,5338
WP2596,2922,7999
WP4197,3717,5339
WP5198,7040,5350
WP2813,7040,5351
WP4197,7297,5352
WP2817,7392,5353
WP5198,2625,5354
WP4216,5599,5355
WP5174,4790,5356
WP4216,208,5346
WP4216,27113,5347
WP4216,7040,5348
WP5174,7040,5349
WP4216,595,5360
WP2813,595,5361
WP2817,595,5362
WP5198,51561,5363
WP5198,3458,5364
WP5198,112744,5365
WP5198,3565,5366
